Strategy,FitType,CVOrder,FitLLH,CVLLH
rules,all,30,-5712.858704754399,-5921.694382009302
rules,all,31,-5958.783986977098,-5676.649358317354
rules,all,32,-5842.556205743529,-5799.306376776538
rules,all,33,-5651.399512517722,-5996.275974365389
rules,all,34,-5770.989917493052,-5859.116569432767
rules,all,35,-5928.631866719676,-5728.076543559474
rules,all,36,-5955.252736717272,-5686.267122903798
rules,all,37,-5826.003091436372,-5813.716130921756
rules,all,38,-5778.024900371113,-5866.057716358417
rules,all,39,-5867.862379819068,-5790.31633059712
rules,all,40,-5986.32128035053,-5658.079581496532
rules,all,41,-5712.011337276276,-5924.206680672873
rules,all,42,-5765.89421020251,-5874.141644870347
rules,all,43,-5804.144513911764,-5840.440984117597
rules,all,44,-5768.711508642535,-5878.426940436577
rules,all,45,-5804.584331248808,-5845.700922128803
rules,all,46,-5808.222183254494,-5831.612473973197
rules,all,47,-5833.319917061084,-5825.030539621039
rules,all,48,-5930.238032067033,-5729.284014760247
rules,all,49,-5728.732419811338,-5910.174721634163
add1_sm,all,0,-5679.912370069997,-5574.058666236247
add1_sm,all,1,-5673.011798083866,-5576.117945054793
add1_sm,all,2,-5862.316324397061,-5366.474386863035
add1_sm,all,3,-5789.576130083352,-5457.292855598346
add1_sm,all,4,-5342.616441215198,-5894.38897624971
add1_sm,all,5,-5531.635153438937,-5720.956037316693
add1_sm,all,6,-5536.323488658285,-5716.828433197111
add1_sm,all,7,-5621.333562471754,-5625.522679645487
add1_sm,all,8,-5665.219752500289,-5585.915916894653
add1_sm,all,9,-5572.926671878218,-5659.394724120174
add1_sm,all,10,-5564.546237281069,-5683.015838293087
add1_sm,all,11,-5744.274400866017,-5518.296282953088
add1_sm,all,12,-5489.370062693907,-5757.2472570828295
add1_sm,all,13,-5704.62616903117,-5534.0657774774445
add1_sm,all,14,-5591.127664650952,-5649.210851064071
add1_sm,all,15,-5697.488953151359,-5557.7379362334
add1_sm,all,16,-5631.027299626535,-5614.524489530124
add1_sm,all,17,-5722.626913649263,-5529.778608162873
add1_sm,all,18,-5806.837136805454,-5439.431708224561
add1_sm,all,19,-5699.070146231233,-5555.497265580447
add1_sm,all,20,-5607.575556673927,-5641.593003705051
add1_sm,all,21,-5579.742816998082,-5672.331433418884
add1_sm,all,22,-5724.7134033416605,-5507.113307486659
add1_sm,all,23,-5609.612026495937,-5631.42971292942
add1_sm,all,24,-5454.466592533157,-5793.521927315792
add1_sm,all,25,-5553.293650402154,-5698.436646801604
add1_sm,all,26,-5727.535672521218,-5523.449678054265
add1_sm,all,27,-5657.05731599396,-5591.77520196152
add1_sm,all,28,-5521.296826651256,-5711.611024822666
add1_sm,all,29,-5629.281198106571,-5603.227563627615
add1_sm,all,30,-5549.976087944866,-5671.294819134352
add1_sm,all,31,-5791.224903383872,-5461.803214182081
add1_sm,all,32,-5633.9751911259245,-5609.308527449699
add1_sm,all,33,-5509.0855355865415,-5742.3617961556665
add1_sm,all,34,-5585.065956901274,-5666.397830860268
add1_sm,all,35,-5719.00671649907,-5518.184844548732
add1_sm,all,36,-5745.172179892173,-5484.791742543205
add1_sm,all,37,-5575.755655541007,-5667.741024286585
add1_sm,all,38,-5626.711116280044,-5617.932454733856
add1_sm,all,39,-5627.065930873568,-5622.258494112974
add1_sm,all,40,-5729.599517031755,-5511.672895698482
add1_sm,all,41,-5564.67692054535,-5685.317581677982
add1_sm,all,42,-5530.927025957694,-5702.041449036602
add1_sm,all,43,-5620.443140803745,-5609.956947531015
add1_sm,all,44,-5522.470624900172,-5724.151766267398
add1_sm,all,45,-5627.275119762631,-5616.518348306
add1_sm,all,46,-5626.517515665516,-5627.986660227842
add1_sm,all,47,-5601.6448458562745,-5635.487229260437
add1_sm,all,48,-5695.185552915076,-5546.154439199216
add1_sm,all,49,-5549.707345399814,-5692.230807619637
add1_spm,all,0,-5683.7673133337785,-5558.317295893907
add1_spm,all,1,-5665.561970711608,-5565.881873692972
add1_spm,all,2,-5892.154868387438,-5367.070660240327
add1_spm,all,3,-5782.120856295052,-5444.988588615777
add1_spm,all,4,-5355.336515931252,-5893.817332341241
add1_spm,all,5,-5521.937069611317,-5714.262039320225
add1_spm,all,6,-5534.105504414065,-5708.677075093196
add1_spm,all,7,-5627.796850901874,-5618.6083988411365
add1_spm,all,8,-5663.9075766215765,-5577.9396704949
add1_spm,all,9,-5582.857910620913,-5670.987839957826
add1_spm,all,10,-5561.2638283352135,-5687.3063178045095
add1_spm,all,11,-5737.6902149989455,-5516.723408505337
add1_spm,all,12,-5491.117186655748,-5755.411315031638
add1_spm,all,13,-5695.463679518649,-5545.137379276445
add1_spm,all,14,-5586.48165820732,-5643.653762924731
add1_spm,all,15,-5704.242660581716,-5558.127065370964
add1_spm,all,16,-5640.921397671386,-5612.774340872565
add1_spm,all,17,-5719.792792837602,-5511.850841603251
add1_spm,all,18,-5802.436603232702,-5435.366060164473
add1_spm,all,19,-5695.303793692838,-5545.567968553618
add1_spm,all,20,-5603.832351482837,-5637.130934661869
add1_spm,all,21,-5580.973706854389,-5662.839949572023
add1_spm,all,22,-5733.483979159964,-5520.951879301991
add1_spm,all,23,-5611.872899044348,-5625.267437970891
add1_spm,all,24,-5447.281391943089,-5795.452627779574
add1_spm,all,25,-5540.229776614466,-5685.480550450723
add1_spm,all,26,-5724.081001386754,-5523.626356305419
add1_spm,all,27,-5650.672329103038,-5580.182836364014
add1_spm,all,28,-5515.55387827284,-5715.725642856815
add1_spm,all,29,-5640.667643723284,-5630.939642435476
add1_spm,all,30,-5568.172723464849,-5683.1523514050805
add1_spm,all,31,-5794.889497636461,-5456.980403348157
add1_spm,all,32,-5629.729747925506,-5604.078147361024
add1_spm,all,33,-5494.944565636862,-5745.716115955073
add1_spm,all,34,-5581.744219897979,-5661.139208687661
add1_spm,all,35,-5719.218120278644,-5498.071578124235
add1_spm,all,36,-5749.585696378879,-5496.66020016118
add1_spm,all,37,-5575.924900679879,-5670.479021530077
add1_spm,all,38,-5628.361644562945,-5619.332503501938
add1_spm,all,39,-5631.953146626883,-5628.009161033021
add1_spm,all,40,-5718.71713399178,-5516.947040120665
add1_spm,all,41,-5549.842207991529,-5690.109975603281
add1_spm,all,42,-5546.493946413329,-5688.66186428798
add1_spm,all,43,-5619.236215883807,-5630.586779675584
add1_spm,all,44,-5520.10662101552,-5728.238558799705
add1_spm,all,45,-5628.054648014858,-5605.404924964782
add1_spm,all,46,-5617.538068640928,-5636.131485279061
add1_spm,all,47,-5600.294312295036,-5656.619736190138
add1_spm,all,48,-5700.475454222602,-5545.756911272689
add1_spm,all,49,-5543.610697862175,-5697.262169271672
add1_s,all,0,-5678.16536250712,-5553.264545771546
add1_s,all,1,-5669.740889855545,-5566.280386436711
add1_s,all,2,-5883.146546692676,-5353.839461144406
add1_s,all,3,-5793.660230215614,-5446.181484607552
add1_s,all,4,-5351.192969071798,-5895.9018025593605
add1_s,all,5,-5510.973972540493,-5714.795216917507
add1_s,all,6,-5526.51465389321,-5709.278256093672
add1_s,all,7,-5626.893791032095,-5612.600849290997
add1_s,all,8,-5660.249062318766,-5579.514375892014
add1_s,all,9,-5580.773173228059,-5650.794178351922
add1_s,all,10,-5556.893398671568,-5696.15849293046
add1_s,all,11,-5737.891524466018,-5512.880774992236
add1_s,all,12,-5486.359109145157,-5753.454202112134
add1_s,all,13,-5689.240826868552,-5541.969657215401
add1_s,all,14,-5589.284127937519,-5636.164589916816
add1_s,all,15,-5692.906306365721,-5546.659438211246
add1_s,all,16,-5630.21978497936,-5614.261984620632
add1_s,all,17,-5713.14608737455,-5510.2486665977085
add1_s,all,18,-5809.559748376215,-5428.441331115237
add1_s,all,19,-5684.728317932547,-5549.274582798939
add1_s,all,20,-5594.256626517618,-5633.356940406656
add1_s,all,21,-5570.170515114276,-5663.420392923231
add1_s,all,22,-5718.231130308303,-5506.709072630136
add1_s,all,23,-5619.542402659125,-5623.173198049352
add1_s,all,24,-5441.842625888829,-5787.029929362989
add1_s,all,25,-5544.2059622532415,-5692.900236755981
add1_s,all,26,-5720.506151163922,-5518.991165784939
add1_s,all,27,-5654.26808675755,-5585.50753574924
add1_s,all,28,-5509.6343810995695,-5703.437164363147
add1_s,all,29,-5634.01378019778,-5612.015953220266
add1_s,all,30,-5548.345964624472,-5678.454871143256
add1_s,all,31,-5786.16357701111,-5454.900675804109
add1_s,all,32,-5625.000185788216,-5604.550293890768
add1_s,all,33,-5499.591272051111,-5752.581548115717
add1_s,all,34,-5575.876162655584,-5656.042990314963
add1_s,all,35,-5715.132026842922,-5512.528857712443
add1_s,all,36,-5741.181071221263,-5488.386575214605
add1_s,all,37,-5568.601767712896,-5665.976033058502
add1_s,all,38,-5626.558719797056,-5618.595004465118
add1_s,all,39,-5620.461779539784,-5615.7204165331095
add1_s,all,40,-5721.382206891393,-5500.069656403586
add1_s,all,41,-5559.017799217402,-5683.570361512135
add1_s,all,42,-5547.358238547146,-5698.430005551849
add1_s,all,43,-5629.18232565108,-5624.349297951922
add1_s,all,44,-5519.037280290256,-5713.353698222257
add1_s,all,45,-5627.433084381904,-5609.852041764191
add1_s,all,46,-5620.311296164738,-5631.72011888147
add1_s,all,47,-5591.2342635101,-5636.517361973264
add1_s,all,48,-5702.663921892659,-5548.374730009952
add1_s,all,49,-5542.318489521515,-5687.116021191628
add1_msp,all,0,-5682.780909529996,-5560.439394488932
add1_msp,all,1,-5676.264970843788,-5568.692369158329
add1_msp,all,2,-5884.081971066444,-5368.987220836177
add1_msp,all,3,-5791.444625204974,-5455.419563620715
add1_msp,all,4,-5343.653826135933,-5903.579058693809
add1_msp,all,5,-5527.244599043259,-5716.2799467938585
add1_msp,all,6,-5531.662199612902,-5712.608083118229
add1_msp,all,7,-5635.56055327928,-5633.514255000568
add1_msp,all,8,-5655.920807853944,-5581.443227274965
add1_msp,all,9,-5585.371684341797,-5663.386132843207
add1_msp,all,10,-5560.280933049393,-5681.038245931755
add1_msp,all,11,-5735.233316270778,-5514.862086722894
add1_msp,all,12,-5486.970898396472,-5744.7911181005065
add1_msp,all,13,-5689.242670232956,-5549.289618983082
add1_msp,all,14,-5593.536639558374,-5646.845322984623
add1_msp,all,15,-5705.21047474301,-5546.070915637381
add1_msp,all,16,-5629.794133455638,-5614.654845175485
add1_msp,all,17,-5715.988231454492,-5508.797130364002
add1_msp,all,18,-5808.208563502599,-5443.41914761297
add1_msp,all,19,-5705.116066159886,-5561.323229036817
add1_msp,all,20,-5603.497559414332,-5633.8803852581705
add1_msp,all,21,-5581.655310783486,-5679.29286235196
add1_msp,all,22,-5733.459548712204,-5512.582218354423
add1_msp,all,23,-5613.669085007058,-5630.17596336119
add1_msp,all,24,-5453.361619254863,-5798.572100962707
add1_msp,all,25,-5556.250578757436,-5684.7953968878655
add1_msp,all,26,-5725.005836923723,-5530.39311923464
add1_msp,all,27,-5661.065973551071,-5588.714001511688
add1_msp,all,28,-5527.623604730456,-5717.883584007792
add1_msp,all,29,-5640.023005224341,-5615.741612872492
add1_msp,all,30,-5559.314365730694,-5676.950367072763
add1_msp,all,31,-5787.353169315255,-5458.699322598274
add1_msp,all,32,-5622.311922541627,-5607.906853373751
add1_msp,all,33,-5497.596504747938,-5742.089217904721
add1_msp,all,34,-5574.452452681572,-5666.358777644336
add1_msp,all,35,-5728.59134517756,-5515.130824139049
add1_msp,all,36,-5747.342073362861,-5490.022548157438
add1_msp,all,37,-5582.812472498247,-5669.145289215678
add1_msp,all,38,-5626.483838917399,-5617.591604966188
add1_msp,all,39,-5628.297498429191,-5624.079456405478
add1_msp,all,40,-5734.067517291404,-5518.143146504797
add1_msp,all,41,-5550.167190347532,-5687.513301203925
add1_msp,all,42,-5546.639119526681,-5696.679298109239
add1_msp,all,43,-5624.872400782398,-5628.990671059596
add1_msp,all,44,-5520.901495693788,-5720.0626354201495
add1_msp,all,45,-5624.5500705469085,-5613.082782178373
add1_msp,all,46,-5617.721588009316,-5631.127446727197
add1_msp,all,47,-5605.566269157012,-5648.345743845785
add1_msp,all,48,-5701.05964932091,-5541.048233300399
add1_msp,all,49,-5549.462419774673,-5694.364249204113
add1_ms,all,0,-5693.1767085651545,-5570.452120181504
add1_ms,all,1,-5665.965179229218,-5571.626208738586
add1_ms,all,2,-5880.690688041877,-5374.454623637667
add1_ms,all,3,-5788.902279174649,-5449.624970902062
add1_ms,all,4,-5359.343654942113,-5900.565669855685
add1_ms,all,5,-5524.960644557317,-5719.3273206085805
add1_ms,all,6,-5534.919591589741,-5711.761930025972
add1_ms,all,7,-5627.360572931071,-5637.672723785625
add1_ms,all,8,-5658.113747808133,-5585.34281808311
add1_ms,all,9,-5576.985906201264,-5663.687384654879
add1_ms,all,10,-5563.682075895246,-5683.432718278352
add1_ms,all,11,-5739.390197576207,-5513.177485889656
add1_ms,all,12,-5489.131457784384,-5745.106894813105
add1_ms,all,13,-5693.229890253146,-5552.95329395404
add1_ms,all,14,-5585.354368600436,-5649.106580443217
add1_ms,all,15,-5694.218371725759,-5547.0355556059085
add1_ms,all,16,-5632.6904941514285,-5625.141263774009
add1_ms,all,17,-5716.8685534317365,-5530.707496145239
add1_ms,all,18,-5805.519999234144,-5436.73213893976
add1_ms,all,19,-5692.610794064053,-5551.985544669684
add1_ms,all,20,-5598.596776776106,-5646.635110058534
add1_ms,all,21,-5586.708416103057,-5668.061982705812
add1_ms,all,22,-5735.868235076607,-5514.552169736421
add1_ms,all,23,-5615.159630517543,-5631.046907064054
add1_ms,all,24,-5449.656921532172,-5792.491608138927
add1_ms,all,25,-5554.652431118386,-5685.4888538123
add1_ms,all,26,-5719.230326411625,-5517.841287013223
add1_ms,all,27,-5654.906527827032,-5587.324983444718
add1_ms,all,28,-5519.728759705965,-5714.427153375211
add1_ms,all,29,-5622.314885547525,-5626.729926529049
add1_ms,all,30,-5563.456571668219,-5679.6330866200215
add1_ms,all,31,-5791.104523982644,-5456.695918747376
add1_ms,all,32,-5635.995637206052,-5610.230076870534
add1_ms,all,33,-5496.678808591324,-5743.908668966454
add1_ms,all,34,-5581.775992120965,-5676.976458511797
add1_ms,all,35,-5724.108478772321,-5517.35815451285
add1_ms,all,36,-5745.630733989717,-5494.842010184972
add1_ms,all,37,-5580.476062640468,-5659.748083810368
add1_ms,all,38,-5612.16914667191,-5611.483433463816
add1_ms,all,39,-5628.101513132949,-5613.642168626504
add1_ms,all,40,-5732.112325555368,-5510.61364778345
add1_ms,all,41,-5559.622439300723,-5685.734993483192
add1_ms,all,42,-5533.95540726376,-5691.167240031838
add1_ms,all,43,-5619.37145575024,-5622.668634765151
add1_ms,all,44,-5520.420119696386,-5718.034884863032
add1_ms,all,45,-5626.565839255378,-5616.779159632448
add1_ms,all,46,-5610.77574104211,-5636.721367771451
add1_ms,all,47,-5601.576936513603,-5654.765229185557
add1_ms,all,48,-5702.994383398423,-5549.251561036671
add1_ms,all,49,-5550.673831035455,-5683.872626487572
add1_mps,all,0,-5683.507909537853,-5560.800696883121
add1_mps,all,1,-5672.875818930505,-5570.980234913663
add1_mps,all,2,-5875.498453046925,-5368.912227441057
add1_mps,all,3,-5797.096724309211,-5459.703469546631
add1_mps,all,4,-5356.415864549541,-5899.248459232139
add1_mps,all,5,-5541.463535916983,-5713.714626456586
add1_mps,all,6,-5526.4994437921,-5705.138154708031
add1_mps,all,7,-5619.152217199049,-5637.13849333899
add1_mps,all,8,-5655.118407245026,-5591.67423866437
add1_mps,all,9,-5574.828148138569,-5667.098110685641
add1_mps,all,10,-5558.225716990376,-5686.388627336433
add1_mps,all,11,-5733.99299159356,-5508.068755815121
add1_mps,all,12,-5486.971380031294,-5764.022526604192
add1_mps,all,13,-5689.06402128156,-5550.452025186693
add1_mps,all,14,-5593.318159935358,-5649.548872315888
add1_mps,all,15,-5695.193218344647,-5537.957811963612
add1_mps,all,16,-5630.10607618331,-5622.766950411576
add1_mps,all,17,-5733.044899872124,-5521.178369932
add1_mps,all,18,-5813.524419981211,-5430.91953777513
add1_mps,all,19,-5695.570738222178,-5555.705414945605
add1_mps,all,20,-5597.48621391762,-5638.147309677727
add1_mps,all,21,-5582.709050606365,-5674.821168830879
add1_mps,all,22,-5723.660826159631,-5515.735300006265
add1_mps,all,23,-5619.205264948043,-5627.64442501301
add1_mps,all,24,-5439.655269109306,-5798.984655205855
add1_mps,all,25,-5547.273946232919,-5695.678293450819
add1_mps,all,26,-5713.487630064159,-5525.937938892189
add1_mps,all,27,-5655.082415353192,-5583.696210721202
add1_mps,all,28,-5519.573219858979,-5709.006141193421
add1_mps,all,29,-5633.088921246119,-5610.850220642599
add1_mps,all,30,-5552.661907722634,-5679.2908822635
add1_mps,all,31,-5792.929616215768,-5457.354721700666
add1_mps,all,32,-5631.741852096408,-5605.899938891607
add1_mps,all,33,-5498.6264524082335,-5744.61166786986
add1_mps,all,34,-5576.230217332857,-5659.368220430689
add1_mps,all,35,-5721.605064537173,-5508.11092106509
add1_mps,all,36,-5742.059903701015,-5486.46682305315
add1_mps,all,37,-5575.149600926316,-5677.432263298071
add1_mps,all,38,-5619.117586055692,-5621.595340776401
add1_mps,all,39,-5631.557642675004,-5628.156674969853
add1_mps,all,40,-5727.8066739338055,-5513.774962492712
add1_mps,all,41,-5545.135341706891,-5688.213040932927
add1_mps,all,42,-5542.65754371459,-5707.996489233449
add1_mps,all,43,-5628.659766865076,-5627.765195913544
add1_mps,all,44,-5520.4520319462845,-5719.877668492068
add1_mps,all,45,-5626.6652698025055,-5620.806499456798
add1_mps,all,46,-5617.63183738873,-5628.013732915896
add1_mps,all,47,-5603.893437682595,-5646.896790794477
add1_mps,all,48,-5696.623277320439,-5544.019210936763
add1_mps,all,49,-5536.961950330696,-5684.927110661416
add1_mp,all,0,-5685.709205632458,-5550.3512973866045
add1_mp,all,1,-5675.225728354313,-5575.504432742034
add1_mp,all,2,-5878.782125257586,-5366.639571786664
add1_mp,all,3,-5790.669591108232,-5464.942446972724
add1_mp,all,4,-5346.084413898776,-5896.918862732871
add1_mp,all,5,-5529.165323947538,-5713.956281899541
add1_mp,all,6,-5524.188246434708,-5707.73233638066
add1_mp,all,7,-5630.089234245414,-5624.3765237918815
add1_mp,all,8,-5643.109330453321,-5587.900789706131
add1_mp,all,9,-5580.293580480102,-5672.545338530123
add1_mp,all,10,-5557.458540240119,-5684.606672941194
add1_mp,all,11,-5739.616896271566,-5511.930554463972
add1_mp,all,12,-5487.891920673081,-5747.215292267135
add1_mp,all,13,-5687.511853742603,-5540.479232860928
add1_mp,all,14,-5592.926804868268,-5645.981798772045
add1_mp,all,15,-5701.529155384047,-5549.757025951415
add1_mp,all,16,-5633.402840845886,-5620.8322372041575
add1_mp,all,17,-5720.390765065557,-5517.6817136934615
add1_mp,all,18,-5806.960302823668,-5436.67751929797
add1_mp,all,19,-5696.151754333898,-5549.053828353839
add1_mp,all,20,-5605.16700732908,-5647.909724452323
add1_mp,all,21,-5570.591912790598,-5661.5264683945625
add1_mp,all,22,-5722.921802149208,-5500.560504985792
add1_mp,all,23,-5610.084757266398,-5618.806893700525
add1_mp,all,24,-5447.260212109801,-5798.394434603806
add1_mp,all,25,-5557.3406235594775,-5685.236327761559
add1_mp,all,26,-5722.495943274578,-5517.40225399662
add1_mp,all,27,-5658.364132309389,-5596.299104623175
add1_mp,all,28,-5527.207847372647,-5714.631263738047
add1_mp,all,29,-5641.300631666335,-5612.896290669581
add1_mp,all,30,-5554.548864061587,-5690.506036751527
add1_mp,all,31,-5786.844728351868,-5464.924768802749
add1_mp,all,32,-5628.716656458813,-5606.072251135265
add1_mp,all,33,-5503.419561259972,-5752.214516998568
add1_mp,all,34,-5580.190651341484,-5660.038103205544
add1_mp,all,35,-5721.631487252281,-5516.109916058731
add1_mp,all,36,-5761.998280644259,-5496.93015267625
add1_mp,all,37,-5577.667058962416,-5668.146896605319
add1_mp,all,38,-5631.811051874564,-5617.633792348678
add1_mp,all,39,-5631.072946684967,-5623.348387804256
add1_mp,all,40,-5725.809269716895,-5509.816788905742
add1_mp,all,41,-5563.262224333382,-5676.579983836537
add1_mp,all,42,-5536.66524995708,-5688.674734256946
add1_mp,all,43,-5626.573534271653,-5626.402385299126
add1_mp,all,44,-5523.320007534516,-5720.269526506178
add1_mp,all,45,-5627.893717744871,-5616.553297096824
add1_mp,all,46,-5611.239198163205,-5632.665992470324
add1_mp,all,47,-5602.310187704998,-5653.943434470695
add1_mp,all,48,-5704.2432461701,-5550.382407772975
add1_mp,all,49,-5544.859339545552,-5688.959383998253
add1_m,all,0,-5680.88613977415,-5551.519547094195
add1_m,all,1,-5673.510900016814,-5576.442603862372
add1_m,all,2,-5877.959216889813,-5365.0023493334
add1_m,all,3,-5786.393332986276,-5456.018512105469
add1_m,all,4,-5344.840907741952,-5904.384507421144
add1_m,all,5,-5527.402527006397,-5711.056739392823
add1_m,all,6,-5528.593714893567,-5703.346110247951
add1_m,all,7,-5632.163861688308,-5639.689307691129
add1_m,all,8,-5655.395046935534,-5594.014759299278
add1_m,all,9,-5576.1407892804455,-5657.700962354496
add1_m,all,10,-5549.817098518192,-5683.807380457098
add1_m,all,11,-5741.875786917299,-5504.101616686303
add1_m,all,12,-5491.400696004553,-5760.47935425517
add1_m,all,13,-5691.990764327396,-5554.9300504365565
add1_m,all,14,-5596.85138184285,-5651.110100990775
add1_m,all,15,-5693.6965952865685,-5537.100635104044
add1_m,all,16,-5633.847080222076,-5619.608931996319
add1_m,all,17,-5731.232535306254,-5524.61528560395
add1_m,all,18,-5810.941038591955,-5444.6899925341
add1_m,all,19,-5701.2632160266085,-5566.7660986299925
add1_m,all,20,-5603.33196087499,-5652.924526644699
add1_m,all,21,-5580.461055572454,-5664.83596711291
add1_m,all,22,-5717.94982677063,-5510.386429376901
add1_m,all,23,-5614.00199471926,-5620.148613299421
add1_m,all,24,-5440.906994847722,-5799.6616372234985
add1_m,all,25,-5548.602014828651,-5691.017295212811
add1_m,all,26,-5715.801102683631,-5520.317404360494
add1_m,all,27,-5660.672835306092,-5584.610827394944
add1_m,all,28,-5526.756010381838,-5702.665883179883
add1_m,all,29,-5633.4461880364,-5611.827752446034
add1_m,all,30,-5555.569141482778,-5674.9076172962095
add1_m,all,31,-5793.050709167882,-5461.0272615534
add1_m,all,32,-5628.998778608025,-5611.333388807153
add1_m,all,33,-5493.063662556016,-5743.861402085714
add1_m,all,34,-5572.434378304783,-5661.666390275149
add1_m,all,35,-5723.320164619913,-5506.150893941655
add1_m,all,36,-5746.611512848446,-5493.4187517804485
add1_m,all,37,-5576.14236129126,-5670.460391527142
add1_m,all,38,-5615.80769928841,-5619.428678400795
add1_m,all,39,-5628.690936718898,-5621.327262883672
add1_m,all,40,-5720.425113494034,-5498.648252012364
add1_m,all,41,-5559.28924912702,-5691.955771510718
add1_m,all,42,-5540.110462923829,-5690.946547184557
add1_m,all,43,-5618.528008086135,-5622.140830518142
add1_m,all,44,-5518.28272819574,-5717.697106234199
add1_m,all,45,-5621.866581929988,-5628.941923545974
add1_m,all,46,-5617.713341248112,-5635.919888797013
add1_m,all,47,-5600.1860393282805,-5645.0315666202805
add1_m,all,48,-5698.093230733941,-5544.908483959414
add1_m,all,49,-5547.694424573114,-5688.424518997416
add1_psm,all,0,-5674.827554412107,-5555.007365066937
add1_psm,all,1,-5669.85633876856,-5565.479694960664
add1_psm,all,2,-5876.508763921338,-5368.9383003273215
add1_psm,all,3,-5786.70433307917,-5454.654270102997
add1_psm,all,4,-5343.939722159666,-5893.703482273909
add1_psm,all,5,-5529.912687436823,-5709.308758259745
add1_psm,all,6,-5524.820172370916,-5708.622121992892
add1_psm,all,7,-5640.996690938621,-5634.512222867485
add1_psm,all,8,-5669.751364001729,-5585.009904813465
add1_psm,all,9,-5574.3147319605805,-5657.847788328512
add1_psm,all,10,-5559.733105435237,-5678.1648548007415
add1_psm,all,11,-5743.555859668401,-5521.2268527949145
add1_psm,all,12,-5492.994708543583,-5750.558373709599
add1_psm,all,13,-5691.11999043285,-5540.539402274182
add1_psm,all,14,-5589.975805010467,-5658.139433895838
add1_psm,all,15,-5704.923394827441,-5547.637926073587
add1_psm,all,16,-5629.982455388141,-5615.090258582107
add1_psm,all,17,-5720.677710072907,-5512.825785202488
add1_psm,all,18,-5812.989478383535,-5442.361232917171
add1_psm,all,19,-5696.930103485071,-5561.290726053859
add1_psm,all,20,-5600.939116675008,-5632.219001384058
add1_psm,all,21,-5580.409828592882,-5667.414461819938
add1_psm,all,22,-5718.561571445192,-5507.120394311545
add1_psm,all,23,-5619.614265075454,-5630.661430291364
add1_psm,all,24,-5450.586685004254,-5800.056613634158
add1_psm,all,25,-5548.614407468151,-5684.79824022169
add1_psm,all,26,-5726.6040959703205,-5536.471827581069
add1_psm,all,27,-5661.956342695827,-5591.077168399249
add1_psm,all,28,-5522.136255518423,-5710.367120741527
add1_psm,all,29,-5629.14292986401,-5608.763897176874
add1_psm,all,30,-5557.722913896427,-5681.416091929377
add1_psm,all,31,-5789.963534936108,-5446.479664128225
add1_psm,all,32,-5627.216881230595,-5595.492755594724
add1_psm,all,33,-5500.343408086306,-5745.985390402808
add1_psm,all,34,-5579.557620339786,-5661.0106220684365
add1_psm,all,35,-5725.567368439294,-5512.241493274118
add1_psm,all,36,-5750.834556821927,-5492.209016083322
add1_psm,all,37,-5576.8197895872845,-5665.643272758492
add1_psm,all,38,-5629.57389396935,-5612.952746540253
add1_psm,all,39,-5627.575925664083,-5620.1793552711815
add1_psm,all,40,-5731.121136782087,-5511.51194902864
add1_psm,all,41,-5554.68274076019,-5689.619297955861
add1_psm,all,42,-5543.711511863582,-5702.498336298869
add1_psm,all,43,-5635.12326638788,-5626.472943593219
add1_psm,all,44,-5526.564271375607,-5728.023127827365
add1_psm,all,45,-5628.6604559153175,-5609.535841704365
add1_psm,all,46,-5614.5926335151935,-5628.035673003563
add1_psm,all,47,-5606.277878931797,-5651.259512654351
add1_psm,all,48,-5710.191276871095,-5553.390094722034
add1_psm,all,49,-5550.2320910897615,-5689.893630292941
add1_ps,all,0,-5677.531247707689,-5559.372538191923
add1_ps,all,1,-5666.6313139657095,-5568.078232761598
add1_ps,all,2,-5866.864231162593,-5367.093037113709
add1_ps,all,3,-5793.380499615737,-5461.09500223014
add1_ps,all,4,-5349.950945793808,-5900.661924649376
add1_ps,all,5,-5539.563417260292,-5718.627900893786
add1_ps,all,6,-5540.65163005442,-5710.413226784091
add1_ps,all,7,-5630.785699559464,-5618.255493105107
add1_ps,all,8,-5666.691412436356,-5585.135506710664
add1_ps,all,9,-5572.26851050655,-5657.913724841879
add1_ps,all,10,-5558.741378006188,-5690.646443386045
add1_ps,all,11,-5738.365759198543,-5513.131766290544
add1_ps,all,12,-5482.7874084833065,-5746.622680559766
add1_ps,all,13,-5701.64065050984,-5542.452435934477
