Strategy,FitType,CVOrder,FitLLH,CVLLH
add1_ps,all,14,-5593.170919532306,-5641.531995893667
add1_ps,all,15,-5708.8454362343255,-5548.813320092105
add1_ps,all,16,-5633.866117904976,-5612.106896281376
add1_ps,all,17,-5716.628826640373,-5519.37460482372
add1_ps,all,18,-5815.513178421244,-5436.527810625926
add1_ps,all,19,-5693.581624662197,-5556.815549743794
add1_ps,all,20,-5599.453683808109,-5640.724743562568
add1_ps,all,21,-5580.809362551354,-5679.308503791936
add1_ps,all,22,-5722.002308490573,-5508.661115550249
add1_ps,all,23,-5611.167227416225,-5623.835799286493
add1_ps,all,24,-5454.473847479195,-5796.913362018822
add1_ps,all,25,-5543.921667145163,-5691.071030631712
add1_ps,all,26,-5728.520925748444,-5523.288925758572
add1_ps,all,27,-5652.757195402614,-5589.425845254773
add1_ps,all,28,-5520.868151414387,-5710.4589308773
add1_ps,all,29,-5637.620370731743,-5617.805426997334
add1_ps,all,30,-5561.403792374888,-5669.843654503341
add1_ps,all,31,-5783.441795894663,-5445.738721359481
add1_ps,all,32,-5634.867931342177,-5607.960690215619
add1_ps,all,33,-5503.592880954874,-5742.296195030579
add1_ps,all,34,-5573.017628723292,-5659.054200457088
add1_ps,all,35,-5723.93057690656,-5524.241074309389
add1_ps,all,36,-5749.854709113411,-5485.1549410918
add1_ps,all,37,-5582.550666351253,-5666.105575320814
add1_ps,all,38,-5630.020602742854,-5613.458722252927
add1_ps,all,39,-5627.306337283056,-5625.853616072873
add1_ps,all,40,-5718.2198660387785,-5507.526777029764
add1_ps,all,41,-5555.332592244748,-5689.535929213261
add1_ps,all,42,-5547.81260948026,-5697.889112399192
add1_ps,all,43,-5622.48346898575,-5626.635218859423
add1_ps,all,44,-5512.970255798909,-5726.528132250644
add1_ps,all,45,-5625.546493317044,-5617.981197157585
add1_ps,all,46,-5615.32129256082,-5633.162798274745
add1_ps,all,47,-5602.566636567131,-5647.940633249551
add1_ps,all,48,-5697.96612043417,-5550.326460291316
add1_ps,all,49,-5542.580842545354,-5691.539660913648
add1_pms,all,0,-5678.35732200301,-5563.11168033096
add1_pms,all,1,-5662.335854479975,-5573.848619377672
add1_pms,all,2,-5882.076785494967,-5364.174995925288
add1_pms,all,3,-5784.352562053168,-5458.58496064004
add1_pms,all,4,-5347.37641792409,-5901.862342368622
add1_pms,all,5,-5526.207812697385,-5715.470283950781
add1_pms,all,6,-5525.653368523368,-5703.627842598721
add1_pms,all,7,-5627.46600596068,-5628.309400420822
add1_pms,all,8,-5661.945035869265,-5581.116665476088
add1_pms,all,9,-5570.924513180424,-5660.42250311389
add1_pms,all,10,-5554.682108805254,-5687.638961590272
add1_pms,all,11,-5742.316918133328,-5515.905975143761
add1_pms,all,12,-5501.869253106786,-5755.856242061003
add1_pms,all,13,-5697.3521219303175,-5548.032637152815
add1_pms,all,14,-5586.078853200963,-5651.396433531228
add1_pms,all,15,-5687.742044590162,-5551.723781180067
add1_pms,all,16,-5632.4860258383,-5610.1319915049935
add1_pms,all,17,-5725.041386271702,-5522.073735882558
add1_pms,all,18,-5811.222408674698,-5442.845247538443
add1_pms,all,19,-5693.464889999371,-5555.7683867842325
add1_pms,all,20,-5603.84165225572,-5643.268009424312
add1_pms,all,21,-5573.616700170735,-5660.142038501697
add1_pms,all,22,-5732.729707180936,-5512.115978265338
add1_pms,all,23,-5619.701322590951,-5627.316233035886
add1_pms,all,24,-5445.2559335096175,-5793.588496316911
add1_pms,all,25,-5550.436303968556,-5694.377488920739
add1_pms,all,26,-5721.548020552787,-5515.418657942141
add1_pms,all,27,-5652.88962735869,-5586.035031461092
add1_pms,all,28,-5514.756113129709,-5716.99833715637
add1_pms,all,29,-5638.774276765536,-5618.385905772276
add1_pms,all,30,-5565.3865920738335,-5677.852230503684
add1_pms,all,31,-5795.931059043697,-5448.439896753841
add1_pms,all,32,-5632.132857208319,-5604.0782891772415
add1_pms,all,33,-5491.603410423411,-5740.607575842514
add1_pms,all,34,-5572.298847396978,-5660.076351816673
add1_pms,all,35,-5714.166999346128,-5512.897946253719
add1_pms,all,36,-5749.137944758384,-5489.373015901422
add1_pms,all,37,-5575.271806377378,-5669.469312015588
add1_pms,all,38,-5624.264600771272,-5628.177557081817
add1_pms,all,39,-5625.821456378751,-5628.41365214922
add1_pms,all,40,-5731.364111048358,-5508.70189042309
add1_pms,all,41,-5549.538938749031,-5689.719688984499
add1_pms,all,42,-5544.763129686856,-5696.213268271494
add1_pms,all,43,-5619.331825356431,-5620.273137912687
add1_pms,all,44,-5512.614017556527,-5722.821788392983
add1_pms,all,45,-5624.33448280809,-5621.541556217399
add1_pms,all,46,-5607.507217034453,-5631.119252418686
add1_pms,all,47,-5602.181861125686,-5652.012172778803
add1_pms,all,48,-5699.435803376764,-5557.426781893549
add1_pms,all,49,-5556.217405755273,-5692.044582366575
add1_pm,all,0,-5678.268865319064,-5558.332428469041
add1_pm,all,1,-5669.157142346711,-5571.653235834702
add1_pm,all,2,-5881.240565827254,-5359.06391830689
add1_pm,all,3,-5788.870837691639,-5451.0126872915525
add1_pm,all,4,-5338.965775231982,-5898.20285146649
add1_pm,all,5,-5530.897692413128,-5709.295405740536
add1_pm,all,6,-5528.58225400734,-5711.469955919698
add1_pm,all,7,-5630.934042499449,-5624.190342292846
add1_pm,all,8,-5655.099259989107,-5590.789250443971
add1_pm,all,9,-5569.895551546819,-5658.733211334814
add1_pm,all,10,-5560.362054510586,-5684.776847400328
add1_pm,all,11,-5741.616551403818,-5513.276783683525
add1_pm,all,12,-5481.116216491596,-5752.226262299169
add1_pm,all,13,-5701.005176588564,-5537.853076588864
add1_pm,all,14,-5592.628375426203,-5657.285629250648
add1_pm,all,15,-5700.594901970658,-5533.3831852469375
add1_pm,all,16,-5628.520083179165,-5614.167518921968
add1_pm,all,17,-5731.383102663155,-5514.983108376338
add1_pm,all,18,-5810.992694746525,-5444.373543501808
add1_pm,all,19,-5697.393580064536,-5560.123584901623
add1_pm,all,20,-5591.411629933399,-5643.542612904787
add1_pm,all,21,-5587.2212178180125,-5662.258518945252
add1_pm,all,22,-5725.17666564674,-5512.903924672302
add1_pm,all,23,-5614.254260802264,-5626.6199492842725
add1_pm,all,24,-5435.103032985265,-5796.316869565331
add1_pm,all,25,-5552.810376236304,-5684.447806457129
add1_pm,all,26,-5718.1812824862245,-5521.626017035606
add1_pm,all,27,-5664.356249665916,-5587.023680953947
add1_pm,all,28,-5521.710340133847,-5723.790574501153
add1_pm,all,29,-5626.565376460314,-5613.506259017477
add1_pm,all,30,-5564.077681601557,-5677.312242696755
add1_pm,all,31,-5798.531015460476,-5470.302413724598
add1_pm,all,32,-5630.288642930121,-5608.020187183996
add1_pm,all,33,-5501.712986844807,-5741.918230055127
add1_pm,all,34,-5583.732850023883,-5677.783324130812
add1_pm,all,35,-5722.374476095735,-5512.5580518627285
add1_pm,all,36,-5746.710600408541,-5490.394720637421
add1_pm,all,37,-5576.837435637878,-5676.338623864558
add1_pm,all,38,-5634.108805258284,-5614.79714056054
add1_pm,all,39,-5628.586144219336,-5616.913314977507
add1_pm,all,40,-5730.181411181217,-5505.540799834391
add1_pm,all,41,-5556.5649944377965,-5694.14611994563
add1_pm,all,42,-5545.298499196539,-5700.640756119638
add1_pm,all,43,-5621.3172256288135,-5609.029555353392
add1_pm,all,44,-5522.639687733492,-5716.094663851961
add1_pm,all,45,-5619.24727494321,-5618.623961684133
add1_pm,all,46,-5613.100057481218,-5622.687040747784
add1_pm,all,47,-5598.243779309051,-5639.256547814788
add1_pm,all,48,-5697.113003981637,-5553.743368848178
add1_pm,all,49,-5549.723675406081,-5687.12262334022
add1_p,all,0,-5683.3730025687,-5554.609144785468
add1_p,all,1,-5666.528054056636,-5568.84403921761
add1_p,all,2,-5880.7138772233175,-5360.063650392698
add1_p,all,3,-5788.988250833265,-5457.545019115911
add1_p,all,4,-5354.923385550426,-5902.72620145114
add1_p,all,5,-5527.258423676487,-5703.711834923024
add1_p,all,6,-5532.969117713544,-5712.950255292713
add1_p,all,7,-5623.552974348926,-5627.672964639377
add1_p,all,8,-5656.368480890469,-5579.899808319993
add1_p,all,9,-5579.883384080172,-5659.252082483486
add1_p,all,10,-5556.66146170511,-5685.180418475113
add1_p,all,11,-5733.301477854578,-5517.71913174907
add1_p,all,12,-5484.625766412605,-5762.806531611143
add1_p,all,13,-5697.464817109409,-5547.531592375781
add1_p,all,14,-5598.121232218811,-5650.876766862024
add1_p,all,15,-5701.125874584459,-5540.637186922732
add1_p,all,16,-5636.177812929144,-5620.686259835242
add1_p,all,17,-5726.572339411644,-5522.504171164225
add1_p,all,18,-5806.889646819622,-5439.6618939784885
add1_p,all,19,-5694.796925740258,-5553.423152805425
add1_p,all,20,-5607.860816307589,-5638.268845431473
add1_p,all,21,-5587.965965170409,-5668.281069352109
add1_p,all,22,-5715.514776221501,-5513.068945589934
add1_p,all,23,-5604.253157739412,-5623.457529809223
add1_p,all,24,-5457.879166923323,-5792.818881446952
add1_p,all,25,-5553.239802440873,-5682.741392651728
add1_p,all,26,-5710.9493646676265,-5533.085702472512
add1_p,all,27,-5661.9244958495965,-5587.663425190612
add1_p,all,28,-5525.349489873261,-5708.594231686733
add1_p,all,29,-5631.48032591169,-5616.519448474257
add1_p,all,30,-5552.694179284427,-5680.657540442657
add1_p,all,31,-5790.745464371588,-5446.092373297223
add1_p,all,32,-5636.142608633818,-5616.396880425597
add1_p,all,33,-5497.809131521338,-5746.979626696113
add1_p,all,34,-5578.580742005116,-5666.12804187622
add1_p,all,35,-5727.5964877901415,-5512.28128178569
add1_p,all,36,-5754.268864152877,-5488.101478532458
add1_p,all,37,-5573.988344134852,-5674.367230815953
add1_p,all,38,-5627.6425541016215,-5625.693705876334
add1_p,all,39,-5631.322865265766,-5620.413269712924
add1_p,all,40,-5727.876255927281,-5505.098582515253
add1_p,all,41,-5555.861902151157,-5698.057373825231
add1_p,all,42,-5556.397062090809,-5703.059846698183
add1_p,all,43,-5615.916854016058,-5619.442302439557
add1_p,all,44,-5518.561841186665,-5722.753902101848
add1_p,all,45,-5626.185998313768,-5616.220260233913
add1_p,all,46,-5617.663866054089,-5633.053794294249
add1_p,all,47,-5602.896420689439,-5648.310585433845
add1_p,all,48,-5690.2774508125885,-5551.313334565693
add1_p,all,49,-5552.267224575352,-5692.696777649244
base_strats,joint_strats,0,-5510.079909412912,-5442.038094172807
base_strats,joint_strats,1,-5518.334716561334,-5451.884179707051
base_strats,joint_strats,2,-5705.937490155601,-5241.862074060749
base_strats,joint_strats,3,-5623.961940050855,-5332.061567463413
base_strats,joint_strats,4,-5169.893314607725,-5776.931622273301
base_strats,joint_strats,5,-5417.202206244738,-5621.946479219029
base_strats,joint_strats,6,-5429.461444410588,-5610.755792125253
base_strats,joint_strats,7,-5459.203161668356,-5492.815236418479
base_strats,joint_strats,8,-5553.985401680983,-5483.109405575719
base_strats,joint_strats,9,-5457.726071398259,-5585.489612810726
base_strats,joint_strats,10,-5447.581405453797,-5599.386576422186
base_strats,joint_strats,11,-5634.284194537076,-5407.809495956326
base_strats,joint_strats,12,-5330.279759342087,-5629.131389554934
base_strats,joint_strats,13,-5588.36664121673,-5450.842502388187
base_strats,joint_strats,14,-5480.263358078972,-5541.784072628574
base_strats,joint_strats,15,-5598.330913647736,-5440.689791629749
base_strats,joint_strats,16,-5506.054480175495,-5523.129424165031
base_strats,joint_strats,17,-5611.997739511156,-5423.9099678183165
base_strats,joint_strats,18,-5693.728811556324,-5331.234569036353
base_strats,joint_strats,19,-5576.619681326241,-5431.900271650754
base_strats,joint_strats,20,-5506.336954269598,-5559.125842518973
base_strats,joint_strats,21,-5469.1540114086265,-5554.136315617709
base_strats,joint_strats,22,-5619.23167315301,-5412.903579301139
base_strats,joint_strats,23,-5455.28006248629,-5499.131045414338
base_strats,joint_strats,24,-5317.193165350176,-5684.165301039011
base_strats,joint_strats,25,-5434.011544149041,-5606.403234555947
base_strats,joint_strats,26,-5610.55476242255,-5409.497746443104
base_strats,joint_strats,27,-5527.057012523281,-5489.155005941274
base_strats,joint_strats,28,-5394.947360836689,-5615.788784080926
base_strats,joint_strats,29,-5525.214668735903,-5515.784591654707
base_strats,joint_strats,30,-5452.688420286973,-5589.547373378555
base_strats,joint_strats,31,-5682.043381417542,-5354.202674632843
base_strats,joint_strats,32,-5526.863542543936,-5500.525428907732
base_strats,joint_strats,33,-5374.010526142671,-5650.02378644997
base_strats,joint_strats,34,-5418.229205315047,-5542.693961573898
base_strats,joint_strats,35,-5617.564789680192,-5431.015278655581
base_strats,joint_strats,36,-5634.13032005674,-5400.483878285113
base_strats,joint_strats,37,-5463.423572085662,-5545.991307007567
base_strats,joint_strats,38,-5544.8797885420845,-5521.505138113217
base_strats,joint_strats,39,-5517.637034247355,-5505.602402600895
base_strats,joint_strats,40,-5612.483752370048,-5427.270249964085
base_strats,joint_strats,41,-5420.326320454476,-5578.749613372613
base_strats,joint_strats,42,-5435.711709745439,-5599.277333365693
base_strats,joint_strats,43,-5515.797356581497,-5525.235748181099
base_strats,joint_strats,44,-5414.496017394536,-5618.647658335824
base_strats,joint_strats,45,-5499.135192993134,-5466.538074477618
base_strats,joint_strats,46,-5467.9044824283765,-5520.774619176214
base_strats,joint_strats,47,-5451.622097147772,-5511.401159916375
base_strats,joint_strats,48,-5551.763731201672,-5422.472292696904
base_strats,joint_strats,49,-5450.095963692193,-5602.420931518825
rules,joint_strats,0,-5820.870748906484,-5776.652299389223
rules,joint_strats,1,-5793.469507785513,-5744.616515199052
rules,joint_strats,2,-6008.390360575084,-5552.431386368647
rules,joint_strats,3,-5898.595621906008,-5658.131105143742
rules,joint_strats,4,-5524.346252802919,-6079.431269503054
rules,joint_strats,5,-5648.482599514802,-5905.762469833745
rules,joint_strats,6,-5697.924083894727,-5856.264390881675
rules,joint_strats,7,-5762.679700361158,-5803.981802157483
rules,joint_strats,8,-5797.634360490716,-5746.714049128356
rules,joint_strats,9,-5680.509324383137,-5876.464087735321
rules,joint_strats,10,-5732.920382684188,-5820.90309348026
rules,joint_strats,11,-5846.325735524837,-5729.782180397797
rules,joint_strats,12,-5646.566395127645,-5928.430020898333
rules,joint_strats,13,-5828.363625014533,-5740.723803880064
rules,joint_strats,14,-5734.097795052109,-5799.886253225682
rules,joint_strats,15,-5854.077405347201,-5720.430664802404
rules,joint_strats,16,-5762.708538791519,-5819.495693164843
rules,joint_strats,17,-5853.760811760576,-5680.69792470779
rules,joint_strats,18,-5935.27134412991,-5620.898658121624
rules,joint_strats,19,-5921.153504958305,-5659.863572167364
rules,joint_strats,20,-5759.084006495348,-5806.313820804501
rules,joint_strats,21,-5798.966039136043,-5767.226455870449
rules,joint_strats,22,-5856.158277395107,-5691.5647503800565
rules,joint_strats,23,-5764.1688642368645,-5808.593077533308
rules,joint_strats,24,-5567.2119232245495,-5999.102827374155
rules,joint_strats,25,-5714.8688750087285,-5815.223680745756
rules,joint_strats,26,-5919.543923446415,-5653.754638015546
rules,joint_strats,27,-5826.905898877375,-5754.073274327977
rules,joint_strats,28,-5678.437935969833,-5940.488319976376
rules,joint_strats,29,-5757.282536740947,-5793.289738026945
rules,joint_strats,30,-5659.919968186028,-5900.88166660308
rules,joint_strats,31,-5911.78512815807,-5661.15570396081
rules,joint_strats,32,-5769.992692311704,-5769.31365642944
rules,joint_strats,33,-5611.647714431706,-5985.7250533468805
rules,joint_strats,34,-5731.216756461191,-5839.904577431988
rules,joint_strats,35,-5901.672503101097,-5728.930781011155
rules,joint_strats,36,-5863.060107626536,-5656.499619243149
rules,joint_strats,37,-5780.850296031178,-5791.922070456923
rules,joint_strats,38,-5747.241025160434,-5835.933028414458
rules,joint_strats,39,-5814.994976135272,-5734.512897180669
rules,joint_strats,40,-5919.634701869008,-5622.531665220942
rules,joint_strats,41,-5685.538884791527,-5905.942017439052
rules,joint_strats,42,-5715.990964712821,-5832.921224839017
rules,joint_strats,43,-5784.069935916908,-5817.732153387851
rules,joint_strats,44,-5727.060653806345,-5871.471671451363
rules,joint_strats,45,-5763.451242440912,-5796.990361130447
rules,joint_strats,46,-5774.11069521732,-5813.877210097937
rules,joint_strats,47,-5771.942510497141,-5783.970404680928
rules,joint_strats,48,-5885.168315069392,-5672.522148048177
rules,joint_strats,49,-5676.912031064246,-5867.119728447324
base_strats,joint_percept,0,-5206.82372063495,-5234.281526364298
base_strats,joint_percept,1,-5212.894036813837,-5216.780890015779
base_strats,joint_percept,2,-5382.859624801041,-5032.925698246541
base_strats,joint_percept,3,-5308.88377535455,-5127.748408446405
base_strats,joint_percept,4,-4933.591746233496,-5499.513632484097
base_strats,joint_percept,5,-5042.160652558448,-5396.4466586875205
base_strats,joint_percept,6,-5062.627236310072,-5387.825371771864
base_strats,joint_percept,7,-5105.261536257759,-5343.566707137275
base_strats,joint_percept,8,-5189.961910615101,-5229.47178475753
base_strats,joint_percept,9,-5104.680746016804,-5339.7748435061885
base_strats,joint_percept,10,-5071.660840323211,-5369.074938436801
base_strats,joint_percept,11,-5295.304011160186,-5173.837606133835
base_strats,joint_percept,12,-5022.538031261426,-5470.955870667911
base_strats,joint_percept,13,-5206.806964162918,-5226.539321243689
base_strats,joint_percept,14,-5093.093802818142,-5341.825895068952
base_strats,joint_percept,15,-5239.843878427815,-5209.712653245238
base_strats,joint_percept,16,-5185.537140933561,-5265.581134899368
base_strats,joint_percept,17,-5295.102547934843,-5164.0738182973055
base_strats,joint_percept,18,-5358.118251674542,-5083.223342699248
base_strats,joint_percept,19,-5226.598640313867,-5217.236172436211
base_strats,joint_percept,20,-5093.79144752238,-5342.795989510931
base_strats,joint_percept,21,-5147.4787464685,-5319.330359287994
base_strats,joint_percept,22,-5268.82404740864,-5175.012821603296
base_strats,joint_percept,23,-5088.409017243742,-5339.576790367568
base_strats,joint_percept,24,-5002.806768188012,-5387.430588932639
base_strats,joint_percept,25,-5072.845497451953,-5339.749413005439
base_strats,joint_percept,26,-5273.435691775832,-5175.005447598079
base_strats,joint_percept,27,-5179.7715737548215,-5247.146548838696
base_strats,joint_percept,28,-5083.165268134086,-5382.516495499972
base_strats,joint_percept,29,-5163.544168458129,-5268.692409647498
base_strats,joint_percept,30,-5134.784505910394,-5286.972914994833
base_strats,joint_percept,31,-5312.460038273615,-5143.461535593999
base_strats,joint_percept,32,-5162.037793886201,-5265.2984719994565
base_strats,joint_percept,33,-5061.456813882937,-5446.45985722744
base_strats,joint_percept,34,-5149.506879855701,-5274.047160769496
base_strats,joint_percept,35,-5260.3556670645885,-5213.090515530413
base_strats,joint_percept,36,-5295.0084547149145,-5144.9859288838825
base_strats,joint_percept,37,-5115.853021950899,-5304.338808139638
base_strats,joint_percept,38,-5189.082670047756,-5266.25951613109
base_strats,joint_percept,39,-5139.468796759182,-5313.589519988198
base_strats,joint_percept,40,-5263.106628684306,-5170.262638675033
base_strats,joint_percept,41,-5125.8130764050175,-5315.298108633397
base_strats,joint_percept,42,-5101.117510796576,-5356.419852989614
base_strats,joint_percept,43,-5150.304117948303,-5267.0920611291085
base_strats,joint_percept,44,-5028.134234390849,-5420.17267051397
base_strats,joint_percept,45,-5142.460321981248,-5290.322892008684
base_strats,joint_percept,46,-5118.675763966016,-5328.151330027064
base_strats,joint_percept,47,-5091.430020233104,-5324.319594273437
base_strats,joint_percept,48,-5231.923463987369,-5201.985553729142
base_strats,joint_percept,49,-5104.158813934902,-5348.058217957385
rules,joint_percept,0,-5331.144047977903,-5365.894457963658
rules,joint_percept,1,-5292.385070604125,-5375.326618897633
rules,joint_percept,2,-5508.514420723192,-5184.272684885231
rules,joint_percept,3,-5356.658442439689,-5378.647963207782
rules,joint_percept,4,-4960.944053657324,-5716.888812624846
rules,joint_percept,5,-5109.417421372811,-5604.733953956447
rules,joint_percept,6,-5106.699000412545,-5541.5021398693125
rules,joint_percept,7,-5239.62364963267,-5472.873984046783
rules,joint_percept,8,-5330.039464774626,-5417.069101036213
rules,joint_percept,9,-5156.566954622765,-5479.120799508899
rules,joint_percept,10,-5162.689087109374,-5466.4768250868765
rules,joint_percept,11,-5344.327654911253,-5384.708063577295
rules,joint_percept,12,-5119.318630271274,-5581.6120970518805
rules,joint_percept,13,-5270.354560740699,-5407.295528308286
rules,joint_percept,14,-5200.59816112037,-5425.696890319569
rules,joint_percept,15,-5296.287628391187,-5354.527601180596
rules,joint_percept,16,-5229.909029336584,-5381.972430155363
rules,joint_percept,17,-5346.4729509235,-5318.109386204827
rules,joint_percept,18,-5445.378644568223,-5165.418040587307
rules,joint_percept,19,-5391.198775076095,-5275.320106227649
rules,joint_percept,20,-5247.476270528373,-5488.562079552113
rules,joint_percept,21,-5272.455664970628,-5409.788264120302
rules,joint_percept,22,-5320.006784699343,-5363.690756518874
rules,joint_percept,23,-5171.211284498955,-5516.868806242632
rules,joint_percept,24,-5033.664807953541,-5639.676125709495
rules,joint_percept,25,-5200.266045921546,-5460.553709593981
rules,joint_percept,26,-5398.437436137121,-5286.607060983574
rules,joint_percept,27,-5308.517886387729,-5408.444817474989
rules,joint_percept,28,-5107.693444096622,-5567.992978946591
rules,joint_percept,29,-5280.588502714631,-5410.092516595469
rules,joint_percept,30,-5120.078823046481,-5539.830704743096
rules,joint_percept,31,-5318.46745724925,-5291.872645749211
rules,joint_percept,32,-5250.14364118808,-5358.257919408753
rules,joint_percept,33,-5059.018631552107,-5632.693731117124
rules,joint_percept,34,-5158.005274748062,-5441.399623186432
rules,joint_percept,35,-5326.139035646437,-5331.263121377074
rules,joint_percept,36,-5362.967403796119,-5349.127518758458
rules,joint_percept,37,-5253.191642997969,-5388.208712917304
rules,joint_percept,38,-5222.283520419382,-5454.597865263796
rules,joint_percept,39,-5338.386972341301,-5405.564985458545
rules,joint_percept,40,-5416.326352705258,-5287.818496896082
rules,joint_percept,41,-5141.709267224356,-5543.157196994646
rules,joint_percept,42,-5244.497527781359,-5488.936310575906
rules,joint_percept,43,-5199.819368720964,-5489.856756242539
rules,joint_percept,44,-5144.672553707342,-5579.771370164897
rules,joint_percept,45,-5246.246812376683,-5434.0472369211
rules,joint_percept,46,-5259.161136605473,-5480.673444952169
rules,joint_percept,47,-5242.119555350702,-5439.981115115065
rules,joint_percept,48,-5274.481358706919,-5341.215455703395
rules,joint_percept,49,-5106.596337586396,-5557.801281144102
base_strats,individual,0,-5076.156387851476,-5118.707245394989
base_strats,individual,1,-5112.553084404299,-5133.712839865148
base_strats,individual,2,-5287.1533076003125,-4943.985425716788
base_strats,individual,3,-5178.2317754951,-5028.49327124467
base_strats,individual,4,-4832.16177754486,-5415.393169060294
base_strats,individual,5,-4925.540013139146,-5303.5501004693015
base_strats,individual,6,-4971.824441110599,-5293.538371701892
base_strats,individual,7,-4995.5838974658,-5239.493965639574
base_strats,individual,8,-5106.077325268811,-5152.0115656575945
base_strats,individual,9,-5009.8795144618825,-5229.129106747494
base_strats,individual,10,-4953.560578869096,-5277.255147265416
base_strats,individual,11,-5180.867606436246,-5079.188143041558
base_strats,individual,12,-4925.355482612258,-5358.981387115798
base_strats,individual,13,-5116.373464814226,-5134.860943346697
base_strats,individual,14,-5006.680792381941,-5245.371543203952
base_strats,individual,15,-5135.744654000709,-5122.494588138707
base_strats,individual,16,-5094.111409820521,-5159.862045929864
base_strats,individual,17,-5186.540620970351,-5078.981769516696
base_strats,individual,18,-5265.786434159278,-4997.552040590452
base_strats,individual,19,-5133.347647699022,-5138.617141263693
base_strats,individual,20,-5040.490347036187,-5241.8526755818175
base_strats,individual,21,-5032.334660543377,-5196.613955541828
base_strats,individual,22,-5156.147471587868,-5085.051015495391
base_strats,individual,23,-4990.855538751008,-5265.241727102921
base_strats,individual,24,-4915.251632091402,-5335.313102657348
base_strats,individual,25,-4988.311621435412,-5284.432682310951
base_strats,individual,26,-5149.814212975324,-5077.771741345176
base_strats,individual,27,-5082.088331778299,-5159.585096403115
base_strats,individual,28,-4953.661578049633,-5285.8243764430445
base_strats,individual,29,-5059.872318031915,-5154.962840075418
base_strats,individual,30,-5018.876958211141,-5215.607539682924
base_strats,individual,31,-5208.914019048937,-5076.872029446138
base_strats,individual,32,-5080.247504656994,-5162.837416594436
base_strats,individual,33,-4945.986278304889,-5340.509890644724
base_strats,individual,34,-5036.747160139195,-5198.121743049635
base_strats,individual,35,-5130.593478034056,-5130.149590207343
base_strats,individual,36,-5179.367222674662,-5054.989381655046
base_strats,individual,37,-5026.825540756764,-5206.8882518866485
base_strats,individual,38,-5084.654544504841,-5155.809642638434
base_strats,individual,39,-5021.99636008033,-5223.674584436331
base_strats,individual,40,-5162.070260306946,-5112.680017153469
base_strats,individual,41,-4995.448390820096,-5222.726832118033
base_strats,individual,42,-5003.085700553181,-5271.215753359388
base_strats,individual,43,-5063.196075889864,-5184.754467884828
base_strats,individual,44,-4938.8962352904855,-5319.245394756148
base_strats,individual,45,-5055.535462235188,-5210.585303512515
base_strats,individual,46,-5011.578742459838,-5254.258989361007
base_strats,individual,47,-5008.920785199579,-5265.427011976964
base_strats,individual,48,-5123.409624442949,-5115.842574547844
base_strats,individual,49,-4977.492479639602,-5275.313758293296
